CITY,STATE
Hedel,Noord-Brabant
Hedikhuizen,Noord-Brabant
Hee,Friesland
Heech,onbekend
Heech-Duerswâld,onbekend
Heeg,Friesland
Heegherhoek,Gelderland
Heek,Limburg
Heel,Limburg
Heelsum,Gelderland
Heelweg,Gelderland
Heelweg-Oost,Gelderland
Heelweg-West,Gelderland
Heemserveen,Overijssel
Heemskerk,Noord-Holland
Heemstede,Noord-Holland
Heemstede,Utrecht
Heensche Molen,Noord-Brabant
Heenvliet,Zuid-Holland
Heenweg,Zuid-Holland
Heerde,Gelderland
Heereburen,Groningen
Heereind,Noord-Brabant
Heerendonk,Noord-Brabant
Heerenveen,Friesland
Heerewaarden,Gelderland
Heerhugowaard,Noord-Holland
Heerjansdam,Zuid-Holland
Heerle,Noord-Brabant
Heerlen,Limburg
Heers,Noord-Brabant
Heerstaaien,Noord-Brabant
Heerstraat,Limburg
Hees,Drenthe
Heesakker,Noord-Brabant
Heesbeen,Noord-Brabant
Heesboom,Noord-Brabant
Heesch,Noord-Brabant
Heeseind,Noord-Brabant
Heesselt,Gelderland
Heeswijk,Noord-Brabant
Heeswijk,Utrecht
Heeswijk-Dinther,Noord-Brabant
Heeten,Overijssel
Heetveld,Overijssel
Heeze,Noord-Brabant
Heezerenbosch,Noord-Brabant
Hefswal,Groningen
Hegebeintum,Friesland
Hegelsom,Limburg
Hegge,Gelderland
Hegge,Limburg
Hei,Limburg
Hei- en Boeicop,Utrecht
Hei-Oostenrijk,Limburg
Heiakker,Limburg
Heibloem,Limburg
Heide,Friesland
Heide,Limburg
Heide,Gelderland
Heide (?),Gelderland
Heidehuizen,Friesland
Heidekant,Gelderland
Heidenhoek,Gelderland
Heiderschoor,Noord-Brabant
Heidveld,Noord-Brabant
Heieind,Noord-Brabant
Heiereind,Noord-Brabant
Heierhoeve,Limburg
Heihoefke,Noord-Brabant
Heihoek,Noord-Brabant
Heijbeek,Noord-Brabant
Heijen,Limburg
Heijenrath,Limburg
Heijningen,Noord-Brabant
Heikant,Noord-Brabant
Heikant,Zeeland
Heikant,Limburg
Heikantse Hoeve,Noord-Brabant
Heilig Landstichting,Gelderland
Heiligeboom,Noord-Brabant
Heiligerlee,Groningen
Heille,Zeeland
Heiloo,Noord-Holland
Heimolen,Noord-Brabant
Heineburen,Groningen
Heinenoord,Zuid-Holland
Heinkenszand,Zeeland
Heino,Overijssel
Heioord,Limburg
Heische Wal,Noord-Brabant
Heisterbrug,Limburg
Heistraat,Noord-Brabant
Heitrak,Noord-Brabant
Heiveld,Gelderland
Hekelingen,Zuid-Holland
Hekendorp,Utrecht
Hekkum,Groningen
Helbroek,Noord-Brabant
Helden,Limburg
Heldensedijk,Limburg
Helenaveen,Noord-Brabant
Helhoek,Gelderland
Helhoek,Zuid-Holland
Helhuizen,Overijssel
Helkant,Noord-Brabant
Hell,Gelderland
Helle,Limburg
Hellebroek,Limburg
Hellegat,Noord-Brabant
Hellendoorn,Overijssel
Helleneind,Noord-Brabant
Hellevoetsluis,Zuid-Holland
Helling,Limburg
Hellouw,Gelderland
Hellum,Groningen
Helmond,Noord-Brabant
Helsdingen,Utrecht
Helvoirt,Noord-Brabant
Helwerd,Groningen
Helwijk,Noord-Brabant
Hem,Noord-Holland
Hemelum,Friesland
Hemert,Groningen
Hemert,onbekend
Hemmen,Gelderland
Hempens,Friesland
Hemrik,Friesland
Hemrikerverlaat,Friesland
Hendrik ido amabacht,onbekend
Hendrik Ido Ambacht,onbekend
Hendrik-Ido-Ambacht,Zuid-Holland
Hengeland,Limburg
Hengelo,Gelderland
Hengelo,Overijssel
Hengelo ( O ),onbekend
Hengelo (Gld),Gelderland
Hengevelde,Overijssel
Hengforden,Overijssel
Hengstdijk,Zeeland
Hengstheuvel,Noord-Brabant
Hennaard,onbekend
Hensbroek,Noord-Holland
Herbaijum,Friesland
Herfte,Overijssel
Herike,Overijssel
Herkenbosch,Limburg
Herkenrade,Limburg
Herkingen,Zuid-Holland
Hermalen,Noord-Brabant
Hernen,Gelderland
Herpen,Noord-Brabant
Herpt,Noord-Brabant
Hersel,Noord-Brabant
Hersend,Noord-Brabant
Hert,Limburg
Herten,Limburg
Hertme,Overijssel
Herveld,Gelderland
Herveld-Noord,Gelderland
Herveld-Zuid,Gelderland
Herwen,Gelderland
Herwijnen,Gelderland
Herxen,Overijssel
Hesens,Friesland
Hespelaar,Noord-Brabant
Hessum,Overijssel
Het,onbekend
Het Beggelder,Gelderland
Het Beijersche,Zuid-Holland
Het Bosch,Noord-Brabant
Het Broek,Gelderland
Het Broek,Noord-Brabant
Het Goordonk,Noord-Brabant
Het Heike,Noord-Brabant
Het Hoekske,Noord-Brabant
Het Kustlicht,Zeeland
Het Laar,Noord-Brabant
Het Loo,Overijssel
Het Moer,Drenthe
Het Oosteind,Noord-Brabant
Het Oudeland,Zeeland
Het Reidland,Groningen
Het Sas,Noord-Brabant
Het Schier,Drenthe
Het Stift,Overijssel
Het Veen,Groningen
Het Ven,Noord-Brabant
Het Vonderen,Limburg
Het Vorst,Limburg
Het Westeinde,Noord-Holland
Het Wild,Noord-Brabant
Heteren,Gelderland
Heugde,Limburg
Heukelom,Limburg
Heukelom,Noord-Brabant
Heukelum,Gelderland
Heult,Noord-Brabant
Heumen,Gelderland
Heure,Gelderland
Heurne,Gelderland
Heusden,Noord-Brabant
Heuvel,Noord-Brabant
Heuvelberg,Noord-Brabant
Heuvelstraat,Noord-Brabant
Heuveltje,Noord-Brabant
Heuven,Gelderland
Heveadorp,Gelderland
Hexel,Overijssel
Heythuysen,Limburg
Hezelaar,Noord-Brabant
Hezingen,Overijssel
Hiaure,Friesland
Hichtum,Friesland
Hidaard,Friesland
Hien,Gelderland
Hierden,Gelderland
Hieslum,Friesland
Hijken,Drenthe
Hijkersmilde,Drenthe
Hijlaard,onbekend
Hijum,Friesland
Hilaard,Friesland
Hilakker,Noord-Brabant
Hild,Noord-Brabant
Hill,Noord-Brabant
Hillegom,Zuid-Holland
Hilleshagen,Limburg
Hilvarenbeek,Noord-Brabant
Hilversum,Noord-Holland
Hilversumse Meent,Noord-Holland
Himert,Friesland
Himmelum,onbekend
Himpens,onbekend
Himrikerfallaat,onbekend
Hindeloopen,Friesland
Hingen,Limburg
Hinnaard,Friesland
Hintham,Noord-Brabant
Hippolytushoef,Noord-Holland
Hitsertse Kade,Zuid-Holland
Hitsum,onbekend
Hitzum,Friesland
Hjerbeam,onbekend
Ho(o)gebiezen (?),Noord-Brabant
Hoarne,onbekend
Hoarnstersweach,onbekend
Hobbelrade,Limburg
Hobrede,Noord-Holland
Hodenpijl,Zuid-Holland
Hoedekenskerke,Zeeland
Hoef,Gelderland
Hoef en Haag,Utrecht
Hoefkens,Noord-Brabant
Hoek,Gelderland
Hoek,Friesland
Hoek,Limburg
Hoek,Noord-Brabant
Hoek,Zeeland
Hoek van de Dijk,Zeeland
Hoek van Holland,Zuid-Holland
Hoekdries,Noord-Brabant
Hoekeinde,Noord-Brabant
Hoekelum,Gelderland
Hoekens,Friesland
Hoekje,Groningen
Hoekske,Noord-Brabant
Hoeksmeer,Groningen
Hoenderloo,Gelderland
Hoenkoop,Utrecht
Hoensbroek,Limburg
Hoenzadriel,Gelderland
Hoetmansmeer,Groningen
Hoeve,Limburg
Hoeve,Gelderland
Hoeve,Noord-Brabant
Hoevelaken,Gelderland
Hoeven,Noord-Brabant
Hoeven,Limburg
Hoeves,Noord-Brabant
Hoevestein,Noord-Brabant
Hof,Limburg
Hoge Enk,Gelderland
Hoge Hexel,Overijssel
Hoge Linthorst,Drenthe
Hogebrug,Zuid-Holland
Hogeveen,Zuid-Holland
Hogeweg,Overijssel
Holk,Gelderland
Holkerveen,Gelderland
Hollander,Limburg
Hollandsche Rading,Utrecht
Hollandscheveld,Drenthe
Hollandsdiep,Noord-Brabant
Hollenberg,Gelderland
Hollevoeterbrug,Zuid-Holland
Hollum,Friesland
Holset,Limburg
Holsloot,Drenthe
Holst,Limburg
Holt,Overijssel
Holte,Groningen
Holten,Overijssel
Holterhoek,Gelderland
Holthe,Drenthe
Holthees,Noord-Brabant
Holtheme,Overijssel
Holthone,Overijssel
Holthuizen,Gelderland
Holtien,Drenthe
Holtinge,Drenthe
Holtland,Drenthe
Holtum,Limburg
Holwerd,onbekend
Holwert,Friesland
Holwierde,Groningen
Holwinde,Groningen
Holysloot,Noord-Holland
Homberg,Limburg
Hommelse Hoeven,Noord-Brabant
Hommert,Limburg
Hommerts,Friesland
Homoet,Gelderland
Honderd,Groningen
Hondseind,Noord-Brabant
Hondsrug,Limburg
Honesch,Overijssel
Hongerige Wolf,Groningen
Honselersdijk,Zuid-Holland
Honswijk,Utrecht
Honthem,Limburg
Hoofddorp,Noord-Holland
Hoofdplaat,Zeeland
Hoog Baarlo,Gelderland
Hoog Buurlo,Gelderland
Hoog Kana,Gelderland
Hoog Soeren,Gelderland
Hoog Spul,Noord-Brabant
Hoog Zuthem,Overijssel
Hoog-Caestert,Limburg
Hoog-Keppel,Gelderland
Hoogblokland,Zuid-Holland
Hoogbroek,Gelderland
Hoogcasteren,Noord-Brabant
Hoogcruts,Limburg
Hooge Aard,Noord-Brabant
Hooge Berkt,Noord-Brabant
Hooge Heide,Noord-Brabant
Hooge Mierde,Noord-Brabant
Hooge Wijst,Noord-Brabant
Hooge Zwaluwe,Noord-Brabant
Hoogedijk,Zeeland
Hoogeduurswoude,Friesland
Hoogehaar,Drenthe
Hoogeind,Noord-Brabant
Hoogeind,Utrecht
Hoogelande,Zeeland
Hoogeloon,Noord-Brabant
Hoogen-Aarle,Noord-Brabant
Hoogengraven,Overijssel
Hoogenweg,Overijssel
Hoogerheide,Noord-Brabant
Hoogersmilde,Drenthe
Hoogeveen,Drenthe
Hoogeweg,Zeeland
Hoogezand,Groningen
Hooghalen,Drenthe
Hooghout,Noord-Brabant
Hoogkarspel,Noord-Holland
Hoogkerk,Groningen
Hoogland,Utrecht
Hooglanderveen,Utrecht
Hoogmade,Zuid-Holland
Hoogmeien,Gelderland
Hoogriebroek,Limburg
Hoogstraat,Noord-Brabant
Hoogstraat,Limburg
Hoogveld,Noord-Brabant
Hoogvliet,Zuid-Holland
Hoogvliet Rotterdam,Zuid-Holland
Hoogwatum,Groningen
Hoogwoud,Noord-Holland
Hoogzand-Oostermeer,onbekend
Hooibergen,Friesland
Hooidonk,Noord-Brabant
Hook of Holland,onbekend
Hool,Noord-Brabant
Hoonhorst,Overijssel
Hoonte,Gelderland
Hoorn,Zuid-Holland
Hoorn,Groningen
Hoorn,Gelderland
Hoorn,Noord-Holland
Hoorn,Friesland
Hoorn Nh,onbekend
Hoornaar,Zuid-Holland
Hoornderveen,Groningen
Hoornerveen,Gelderland
Hoornsedijk,Groningen
Hoornsterzwaag,Friesland
Hoptille,Friesland
Horick,Limburg
Horn,Limburg
Horn,Noord-Holland
Hornhuizen,Groningen
Horssen,Gelderland
Horst,Gelderland
Horst,Noord-Brabant
Horst,Limburg
Horsten,Groningen
Horsthoek,Gelderland
Horzik,Noord-Brabant
Hout,Noord-Brabant
Hout,Limburg
Hout-Blerick,Limburg
Houtbroek,Limburg
Houtdorp,Gelderland
Houten,Utrecht
Houterd,Noord-Brabant
Houtgoor,Noord-Brabant
Houthei,Limburg
Houthem,Limburg
Houthuizen,Limburg
Houtigehage,Friesland
Houtsestraat,Noord-Brabant
Houwerzijl,Groningen
Hub,Limburg
Hugten,Noord-Brabant
Huij,Noord-Brabant
Huijbergen,Noord-Brabant
Huinen,Gelderland
Huinerbroek,Gelderland
Huinerwal,Gelderland
Huins,onbekend
Huis ter Heide,Utrecht
Huis ter Heide,Drenthe
Huisduinen,Noord-Holland
Huisseling,Noord-Brabant
Huissen,Gelderland
Huisvennen,Noord-Brabant
Huize Padua,Noord-Brabant
Huizen,Noord-Holland
Huizerhoogt,Noord-Holland
Huizinge,Groningen
Hulhuizen,Gelderland
Huls,Limburg
Hulsbeek,Noord-Brabant
Hulsberg,Limburg
Hulsdonk,Noord-Brabant
Hulsel,Noord-Brabant
Hulsen,Overijssel
Hulsen,Limburg
Hulshorst,Gelderland
Hulst,Zeeland
Hulten,Noord-Brabant
Hultje,Noord-Brabant
Humcoven,Limburg
Hummelo,Gelderland
Hunnecum,Limburg
Hunsel,Limburg
Hupsel,Gelderland
Hurdegaryp,Friesland
Hurkske,Noord-Brabant
Hurpesch,Limburg
Hurwenen,Gelderland
Hushoven,Limburg
Hussenberg,Limburg
Huurne,Overijssel
Huygevoort,Noord-Brabant
Hylpen,onbekend
Idaard,Friesland
Idaerd,onbekend
Idsegahuizum,Friesland
Idserdaburen,Friesland
Idskenhuizen,Friesland
Idzega,Friesland
Idzegea,onbekend
Idzerdabuorren,onbekend
Ie,Friesland
Iens,Friesland
Iezumasyl,Friesland
IJhorst,Overijssel
IJlst,Friesland
IJmuiden,Noord-Holland
IJpelaar,Noord-Brabant
IJsselham,Overijssel
IJssellaan,Zuid-Holland
IJsselmuiden,Overijssel
IJsselstein,Utrecht
IJSSELSTEIN UT,onbekend
IJzendijke,Zeeland
IJzendoorn,Gelderland
IJzeren,Limburg
IJzerlo,Gelderland
IJzevoorde,Gelderland
Illikhoven,Limburg
Ilpendam,Noord-Holland
Imstenrade,Limburg
In de Hoeven,Limburg
Indijk,Friesland
Indijk,onbekend
Indoornik,Gelderland
Ingber,Limburg
Ingelum,Friesland
Ingen,Gelderland
Ingwert,onbekend
Ingwierrum,Friesland
Iniaheide,Friesland
Invercargill,onbekend
Irnsum,Friesland
Isabellahaven,Zeeland
Istanbul Turkey,onbekend
It Fliet,Friesland
It Hearrenfean,onbekend
It Heechsân,Friesland
It Heidenskip,Friesland
Itens,Friesland
Itteren,Limburg
Ittervoort,Limburg
Jaarsveld,Utrecht
Jabeek,Limburg
Jagerswijk,Groningen
Janderum of,onbekend
Jannendorp,Utrecht
Jannum,Friesland
Jellum,Friesland
Jelsum,Friesland
Jeth,Friesland
Jewier,Friesland
Jipsingboermussel,Groningen
Jipsingboertange,Groningen
Jipsinghuizen,Groningen
Jirnsum,onbekend
Jiskenhuzen,onbekend
Jislum,Friesland
Jisp,Noord-Holland
Jistergea,onbekend
Jistrum,Friesland
Jo22Kq,onbekend
Jobbegea,onbekend
Jonas,Gelderland
Jonen,Overijssel
Jonkershuizen,Friesland
Jonkerslân,Friesland
Jonkersland,onbekend
Jonkersvaart,Groningen
Joossesweg,Zeeland
Joppe,Gelderland
Jorwerd,onbekend
Jorwert,Friesland
Joure,Friesland
Jousterp,Friesland
Jouswerd,Friesland
Jouswier,Friesland
Jubbega,Friesland
Jubbega-Schurega,Friesland
Jukwerd,Groningen
Julianadorp,Noord-Holland
Junne,Overijssel
Jutrijp,Friesland
Jutryp,onbekend
Kûbaard,Friesland
Kûfurderrige,onbekend
Kûkherne,onbekend
Kûkherne,Friesland
Kaag,Zuid-Holland
Kaakhorn,Groningen
Kaard,Friesland
Kaarschot,Noord-Brabant
Kaart,onbekend
Kaathoven,Noord-Brabant
Kaatsheuvel,Noord-Brabant
Kade,Noord-Brabant
Kadijk,Zuid-Holland
Kadoelen,Overijssel
Kalenberg,Drenthe
Kalenberg,Overijssel
Kalishoek,Noord-Brabant
Kalkwijk,Groningen
Kallenbroek,Gelderland
Kallenkote,Overijssel
Kalteren,Drenthe
Kalverdijk,Noord-Holland
Kameren,Noord-Brabant
Kamerik,Utrecht
Kamp,Limburg
Kampen,Zeeland
Kampen,Overijssel
Kampen,Friesland
Kampereiland,Overijssel
Kamperhoek,Zeeland
Kamperland,Zeeland
Kampersche Hoek,Zeeland
Kampershoek,Limburg
Kamperveen,Overijssel
Kamperzeedijk-Oost,Overijssel
Kamperzeedijk-West,Overijssel
Kanis,Utrecht
Kantens,Groningen
Kantje,Noord-Brabant
Kapel,Noord-Holland
Kapel,Gelderland
Kapel Avezaath,Gelderland
Kapel-Avezaath,Gelderland
Kapeleind,Noord-Brabant
Kapelle,Zeeland
Kapellebrug,Zeeland
Kapolder,Limburg
Kappert,Limburg
Karreveld,Limburg
Karstraat,Noord-Brabant
Kasen,Limburg
Kasteren,Noord-Brabant
Katerbosch,Limburg
Katershorn,Groningen
Katerveer,Overijssel
Kathagen,Limburg
Katlijk,Friesland
Kats,Zeeland
Katsberg,Limburg
Kattenberg,Noord-Brabant
Kattendijke,Zeeland
Katwijk,Noord-Brabant
Katwijk,Zuid-Holland
Katwijk aan den Rijn,Zuid-Holland
Katwijk aan Zee,Zuid-Holland
Katwijk NB,Noord-Brabant
Katwijkerlaan,Zuid-Holland
Katwoude,Noord-Holland
Kaumeshoek,Limburg
Kavelingen,Drenthe
Kaweide,Noord-Brabant
Keatlingwier,Friesland
Kedichem,Utrecht
Keent,Noord-Brabant
Keent,Limburg
Keersop,Noord-Brabant
Keiendorp,Overijssel
Keijenborg,Gelderland
Keimpetille,onbekend
Keinsmerbrug,Noord-Holland
Keizerrijk,Zeeland
Keizersdijk,Zuid-Holland
Keizershoek,Noord-Brabant
Keizersveer,Noord-Brabant
Kekerdom,Gelderland
Keldonk,Noord-Brabant
Kelmond,Limburg
Kelpen,Limburg
Kelpen-Oler,Limburg
Kerk Avezaath,Gelderland
Kerk Avezaath,onbekend
Kerk-Avezaath,Gelderland
Kerkbuurt,Noord-Holland
Kerkbuurt,Zuid-Holland
Kerkdorp,Gelderland
Kerkdriel,Gelderland
Kerkeind,Noord-Brabant
Kerkeinde,Noord-Brabant
Kerkenveld,Drenthe
Kerkhof,Noord-Brabant
Kerklaan,Utrecht
Kerkrade,Limburg
Kerkwerve,Zeeland
Kerkwijk,Gelderland
Keske,Noord-Brabant
Kessel,Noord-Brabant
Kessel,Limburg
Kesseleik,Limburg
Kesteren,Gelderland
Ketelhaven,Flevoland
Ketlik,onbekend
Keulse Kamp,Gelderland
Keunenhoek,Noord-Brabant
Keuningswijk,Groningen
Keup,Limburg
Keutenberg,Limburg
Keuter,Limburg
Kibbelgaarn,Groningen
Kibbelveen,Drenthe
Kie,Friesland
Kiel-Windeweer,Groningen
Kiestersyl,onbekend
Kiesterzijl,Friesland
Kievitsdel,Gelderland
Kievitshaar,Overijssel
Kievitsnest,Overijssel
Kievitswaard,Noord-Brabant
Kijfhoek,Zuid-Holland
Kijfwaard,Gelderland
Kijkuit,Noord-Brabant
Kijkuit,Zeeland
Kilder,Gelderland
Kille,Noord-Brabant
Kimswerd,Friesland
Kimswert,onbekend
Kinderbos,Noord-Brabant
Kinderdijk,Zuid-Holland
Kingmatille,Friesland
Kinkhoven,Limburg
Kinnum,Friesland
Kinum (?),onbekend
Kippereind,Noord-Brabant
Kivitsbraak,Noord-Brabant
Klössehoek,Overijssel
Klaarstraat,Limburg
Klaaswaal,Zuid-Holland
Kladde,Noord-Brabant
Klarenbeek,Gelderland
Klatering,Drenthe
Klazienaveen,Drenthe
Klazienaveen-Noord,Drenthe
Kleaster-Lidlum,onbekend
Kleeberg,Limburg
Klef,Noord-Brabant
Klei,Groningen
Klein Agelo,Overijssel
Klein Amsterdam,Gelderland
Klein Baal,Gelderland
Klein Bruggen,Noord-Brabant
Klein Genhout,Limburg
Klein Groningen,Friesland
Klein Haasdal (?),Limburg
Klein Hanssum,Limburg
Klein Hitland,Zuid-Holland
Klein Leger,Groningen
Klein Loo,Noord-Brabant
Klein Mariekerke,Zeeland
Klein Ulsda,onbekend
Klein Wetsinge,Groningen
Klein Zundert,Noord-Brabant
Klein-Azewijn,Gelderland
Klein-Bedaf,Noord-Brabant
Klein-Doenrade,Limburg
Klein-Dongen,Noord-Brabant
Klein-Garnwerd,Groningen
Klein-Oekel,Noord-Brabant
Klein-Oirlo,Limburg
Klein-Schoot,Noord-Brabant
Klein-Ulsda,Groningen
Klein-Valkenisse,Zeeland
Klein-Vortum,Noord-Brabant
Klein-Welsden,Limburg
Klein(-)Dochteren,Gelderland
Kleinder-Liempde,Noord-Brabant
Kleindorp,Gelderland
Kleindorp,Limburg
Kleine Bottel,Noord-Brabant
Kleine Gaastmeer,Friesland
Kleine Geest,onbekend
Kleine Horst,Limburg
Kleine Huisjes,Groningen
Kleine Koolwijk,Noord-Brabant
Kleine Meers,Limburg
Kleine Sluis,Noord-Holland
Kleine Voort,Noord-Brabant
Kleine Wiske,Friesland
Kleine-Lindt,Zuid-Holland
Kleinemeer,Groningen
Kleingenhout,Limburg
Kletterbuorren,Friesland
Kleverskerke,Zeeland
Klijndijk,Drenthe
Klimmen,Limburg
Klinkenberg,Gelderland
Klispoel,Gelderland
Kloetinge,Zeeland
Klooster,Noord-Brabant
Klooster,Drenthe
Klooster Lidlum,Friesland
Kloosterburen,Groningen
Kloostereind,Noord-Brabant
Kloosterhaar,Overijssel
Kloosterveen,Drenthe
Kloosterzande,Zeeland
Klundert,Noord-Brabant
Klutsdorp,Noord-Brabant
Knaphof,Zeeland
Knegsel,Noord-Brabant
Knikkerdorp,Limburg
Knuitershoek,Zeeland
Koaldum,onbekend
Koarnjum,Friesland
Koarnwert,onbekend
Koartehimmen,onbekend
Koartsweagen,onbekend
Koartwâld,onbekend
Koatstertille,onbekend
Kockengen,Utrecht
Koedijk,Noord-Holland
Koedood,Zuid-Holland
Koehoal,onbekend
Koehool,Friesland
Koekange,Drenthe
Koekangerveld,Drenthe
Koekoek,Limburg
Koekoek,Zeeland
Koelveen,Drenthe
Koevering,Noord-Brabant
Koewacht,Zeeland
Koggenland,onbekend
Kokkelert,Limburg
Kolderveen,Drenthe
Kolderveense Bovenboer,Drenthe
Kolderwâlde,onbekend
Kolderwolde,Friesland
Kolham,Groningen
Kolhol,Groningen
Kolhorn,Noord-Holland
Kollum,Friesland
Kollumeroudzijl,Friesland
Kollumerpomp,Friesland
Kollumersweach,Friesland
Kolthoorn,Gelderland
Kommerdijk,Gelderland
Kommerzijl,Groningen
Koninginnehaven,Zeeland
Koningsbosch,Limburg
Koningslust,Limburg
Koningsoord,Groningen
Koog aan de Zaan,Noord-Holland
Kooihuizen,Friesland
Kooiwijk,Zuid-Holland
Kooldert,Noord-Brabant
Koolwijk,Zuid-Holland
Koolwijk,Noord-Brabant
Kootstertille,Friesland
Kootwijk,Gelderland
Kootwijkerbroek,Gelderland
Kop van 't Land,Zuid-Holland
Kopaf,Groningen
Kopstukken,Groningen
Korengarst,Groningen
Korhorn,Groningen
Korn,Noord-Brabant
Kornhorn,Groningen
Kornwerderzand,Friesland
Korte Akkers,Groningen
Korte Heide,Limburg
Kortehemmen,Friesland
Kortenhoef,Noord-Holland
Kortenhoeven,Utrecht
Kortenoord,Zuid-Holland
Korteraar,Zuid-Holland
Korteven,Noord-Brabant
Kortezwaag,Friesland
Kortgene,Zeeland
Kortgerecht,Utrecht
Kortland,Zuid-Holland
Kortrijk,Utrecht
Kortwoude,Friesland
Kosberg,Limburg
Kostverloren,Groningen
Kostvlies,Drenthe
Koudehoek,Groningen
Koudehuizum,Friesland
Koudekerk aan den Rijn,Zuid-Holland
Koudekerke,Zeeland
Koudenhoek,Gelderland
Koudhoorn,Gelderland
Koudum,Friesland
Koufurderrige,Friesland
Koulen,Limburg
Kouwenberg,Noord-Brabant
Kraan,Limburg
Kraanmeer,Noord-Brabant
Kraanven,Noord-Brabant
Krab(be)buren (?),Friesland
Krabbendam,Noord-Holland
Krabbendijke,Zeeland
Krabbenhoek,Zeeland
Krachtighuizen,Gelderland
Kraggenburg,Flevoland
Kraloo,Drenthe
Kranenbroek,Noord-Brabant
Kranenburg,Gelderland
Kranendijk,Zuid-Holland
Krassum,Groningen
Kreek,Noord-Brabant
Kreielt,Noord-Brabant
Kreijel,Limburg
Kreijl,Noord-Brabant
Kreileroord,Noord-Holland
Kreitsberg,Noord-Brabant
Kremsel (?),Noord-Brabant
Kreverhille,Zeeland
Krewerd,Groningen
Krimpen aan de Lek,Zuid-Holland
Krimpen aan den IJssel,Zuid-Holland
Krimpenerwaard,onbekend
Kring van Dorth,Gelderland
Krolhoek,Noord-Brabant
Kromme Mijdrecht,Utrecht
Kromme(-)Elleboog,Groningen
Krommenhoeke,Zeeland
Krommenie,Noord-Holland
Kromwijk,Utrecht
Kronenberg,Limburg
Kropswolde,Groningen
Krosselt (?),onbekend
Kruiningen,Zeeland
Kruiningergors,Zuid-Holland
Kruisberg,Limburg
Kruisdijk,Zeeland
Kruisdorp,Zeeland
Kruiselwerk,Groningen
Kruishaar,Gelderland
Kruisland,Noord-Brabant
Kruispolderhaven,Zeeland
Kruispunt,Noord-Brabant
Kruisstraat,Noord-Brabant
Kruisweg,Groningen
Kruisweg,Zuid-Holland
Kudelstaart,Noord-Holland
Kuikhorne,Friesland
Kuikhorne,onbekend
Kuiksche Heide,Noord-Brabant
Kuikseind,Noord-Brabant
Kuilenrode,Noord-Brabant
Kuinre,Overijssel
Kuipersveer,Zuid-Holland
Kuitaart,Zeeland
Kuivezand,Noord-Brabant
Kulert,Noord-Brabant
Kulsdom,Gelderland
Kunrade,Limburg
Kuttingen,Limburg
Kuundert,Noord-Brabant
Kuzemer,Groningen
Kuzemerbalk,Groningen
Kwaalburg,Noord-Brabant
Kwadendamme,Zeeland
Kwadijk,Noord-Holland
Kwakkel,Zeeland
Kwartier,Noord-Brabant
Kwartier,Gelderland
Kwintshel,onbekend
Kwintsheul,Zuid-Holland
l'Air Pur,Noord-Brabant
Lúkswâld,onbekend
Lúnbert,onbekend
Laag Spul,Noord-Brabant
Laag Zuthem,Overijssel
Laag-Caestert,Limburg
Laag-Heukelom,Noord-Brabant
Laag-Keppel,Gelderland
Laag-Soeren,Gelderland
Laagduurswoude,Friesland
Laageind,Noord-Brabant
Laaghalen,Drenthe
Laaghalerveen,Drenthe
Laagheide,Limburg
Laagnieuwkoop,Utrecht
Laagriebroek,Limburg
Laagstraat,Noord-Brabant
Laak,Gelderland
Laaksum,onbekend
Laar,Noord-Brabant
Laar,Limburg
Laarbroek,Noord-Brabant
Laareind,Utrecht
Laarstraat,Gelderland
Laaxum,Friesland
Lage Aard,Noord-Brabant
Lage Berkt,Noord-Brabant
Lage Bijssel,Gelderland
Lage Mierde,Noord-Brabant
Lage Vuursche,Utrecht
Lage Weg (?),onbekend
Lage Wijst,Noord-Brabant
Lage Zwaluwe,Noord-Brabant
Lagebiezen,Noord-Brabant
Lagebroek,Utrecht
Lagekant,Noord-Brabant
Lageland,Groningen
Lageland GN,Groningen
Lagenheuvel,Noord-Brabant
Lageweg,Zuid-Holland
Lageweg,Groningen
Lakei,Limburg
Lakerveld,Utrecht
Lalleweer,Groningen
Lambertschaag,Noord-Holland
Lammerburen,Groningen
Lammerweg,Groningen
Lamperen,Noord-Brabant
Lamswaarde,Zeeland
Land van Kleef,Noord-Brabant
Landerum,Friesland
Landgraaf,Limburg
Landhorst,Noord-Brabant
Landorp,Noord-Brabant
Landsmeer,Noord-Holland
Landsrade,Limburg
Lang Hout,Limburg
Langbroek,Utrecht
Lange Heide,Limburg
Lange Linschoten,Utrecht
Langedijk,onbekend
Langedijke,onbekend
Langedijke(n),Friesland
Langedike (?),onbekend
Langelille,Friesland
Langelo,Overijssel
Langelo,Drenthe
Langenberg,Noord-Brabant
Langenboom,Noord-Brabant
Langendijk,Noord-Brabant
Langenholte,Overijssel
Langeraar,Zuid-Holland
Langerak,Drenthe
Langerak,Gelderland
Langerak,Zuid-Holland
Langereit,Noord-Brabant
Langeschouw,Noord-Brabant
Langeveen,Overijssel
Langeweegje,Zeeland
Langeweg,Noord-Brabant
Langeweide,Zuid-Holland
Langezwaag,Friesland
Langlaar,Noord-Brabant
Langstraat,Limburg
Langsweagen,onbekend
Langwar,onbekend
Langweer,Friesland
Lankes,Noord-Brabant
Lankhorst,Overijssel
Laren,Noord-Holland
Laren,Gelderland
Laskwerd,Groningen
Lathum,Gelderland
Lattrop,Overijssel
Lattrop-Breklenkamp,Overijssel
Laude,Groningen
